ID,author,title,year,volume,number,pages,doi,ENTRYTYPE,series,abstract,search_set,container_title,author_full,author_first,title_short,container_title_short,origin
434,jay f nunamaker androbert o briggs anddouglas c,last research mile achieving both rigor relevance information systems research,,32,3,,101080/0742122220151094961,article,,,,j mana info syst,Jay F Nunamaker and Robert O Briggs and Douglas C Derrick and Gerhard Schwabe,jay,last research mile achieving both rigor relevance information systems research,jmis,434
435,imed boughzala andgertjan devreede,evaluating team collaboration quality development field application collaboration maturity model imed boughzala gert jan de vreede,,32,3,,101080/0742122220151095042,article,,,,j mana info syst,Imed Boughzala and Gert-Jan De Vreede,imed,evaluating team collaboration quality development field application collaboration maturity model,jmis,435
436,steven poltrock andmark handel,models collaboration foundation collaboration technologies,,27,1,,102753/mis0742_1222270105,article,,,,j mana info syst,Steven Poltrock and Mark Handel,steven,models collaboration foundation collaboration technologies,jmis,436
438,zhao pan andyaobin lu andbin wang andpatrick y,who you think you common differential effects social self identity social media usage,,34,1,,101080/0742122220171296747,article,,,,j mana info syst,Zhao Pan and Yaobin Lu and Bin Wang and Patrick Y K Chau,zhao,who you think you common differential effects social self identity,jmis,438
439,erran carmel andj alberto espinosa andyal dubinsky,follow sun workflow global software development,,27,1,,102753/mis0742_1222270102,article,,,,j mana info syst,Erran Carmel and J. Alberto Espinosa and Yael Dubinsky,erran,follow sun workflow global software development,jmis,439
440,michal bieber anddouglas engelbart andrichard furuta androxanne hiltz,toward virtual community knowledge evolution,,18,4,,,article,,,,j mana info syst,Michael Bieber and Douglas Engelbart and Richard Furuta and Roxanne Hiltz and John Noll and Jennifer Preece and Edward A Stohr and Murray Turoff and Bartel Van De Walle and Roxanne Starr and Hiltz and John Wiley,michal,toward virtual community knowledge evolution,jmis,440
441,hemant,information goods vertical differentiation hemant k bhargava vidyanand choudhary,,18,2,,,article,,,,j mana info syst,Hemant K Bhargava,hemant,information goods vertical differentiation hemant k bhargava vidyanand choudhary,jmis,441
442,oliver muller andmaria fay andjan vombrocke andjan vombroccke,check updates effect big data analytics firm performance econometric analysis considering industry characteristics,,35,2,,101080/0742122220181451955,article,,,,j mana info syst,Oliver Muller and Maria Fay and Jan Vom Brocke and Jan Vom Broccke,oliver,check updates effect big data analytics firm performance econometric analysis,jmis,442
443,li i chen andpaulo gos andjames r marsden,design use preference markets evaluation early stage technologies,,26,3,,102753/mis0742_1222260302,article,,,,j mana info syst,Li I Chen and Paulo Goes and James R Marsden and Zhongju Zhang and John Zhang,li,design use preference markets evaluation early stage technologies,jmis,443
445,gary i green andcary t hughes,effects decision support systems training cognitive style decision process attributes,,3,2,,,article,,,,j mana info syst,Gary I Green and Cary T Hughes,gary,effects decision support systems training cognitive style decision process attributes,jmis,445
446,sandeep purao andhemant k jain andderek l nazareth,approach distribution object oriented applications loosely coupled networks,,18,3,,,article,,,,j mana info syst,Sandeep Purao and Hemant K Jain and Derek L Nazareth,sandeep,approach distribution object oriented applications loosely coupled networks,jmis,446
447,eric k clemons anddavid c croson andbruce w,market dominance precursor firm s failure emerging technologies competitive advantage new entrants,,13,2,,,article,,,,j mana info syst,Eric K Clemons and David C Croson and Bruce W Weber,eric,market dominance precursor firm s failure emerging technologies competitive advantage,jmis,447
449,eric,justifying contingent information technology investments balancing need speed action certainty before action eric k clemons bin gu,,20,2,,,article,,,,j mana info syst,Eric K Clemons,eric,justifying contingent information technology investments balancing need speed action certainty,jmis,449
450,michal siering andjaschaalexander koch andamit v deokar,detecting fraudulent behavior crowdfunding platforms role linguistic content based cues static dynamic contexts,,33,2,,101080/0742122220161205930,article,,,,j mana info syst,Michael Siering and Jascha-Alexander Koch and Amit V Deokar,michal,detecting fraudulent behavior crowdfunding platforms role linguistic content based cues,jmis,450
453,arun,structural model case adoption behavior arun rai ravi patnayakuni,,13,2,,,article,,,,j mana info syst,Arun Rai,arun,structural model case adoption behavior arun rai ravi patnayakuni,jmis,453
454,david,collaborative activities virtual settings knowledge management perspective telemedicine,,22,4,,,article,,,,j mana info syst,David L Paul,david,collaborative activities virtual settings knowledge management perspective telemedicine,jmis,454
455,james r marsden anddavid e pingry anddavid e,generating optimal information system pmax sdlc redirection mis research,,3,1,,,article,,,,j mana info syst,James R Marsden and David E Pingry and David E Pinory,james,generating optimal information system pmax sdlc redirection mis research,jmis,455
456,thomas w ferratt andlarry e short,measuring information systems supervisor s work unit environment demonstrated skill at supervising,,9,4,,,article,,,,j mana info syst,Thomas W Ferratt and Larry E Short,thomas,measuring information systems supervisor s work unit environment demonstrated skill,jmis,456
457,detmar straub andarun rai andrichard klein,measuring firm performance at network level nomology ofthe business impact digital supply networks,,21,1,,,article,,,,j mana info syst,Detmar Straub and Arun Rai and Richard Klein,detmar,measuring firm performance at network level nomology ofthe business impact,jmis,457
458,nathan w twyman andsteven j pentland andlee spitzley,design principles signal detection modern job application systems identifying fabricated qualifications,,37,3,,101080/0742122220201790201,article,,,,j mana info syst,Nathan W Twyman and Steven J Pentland and Lee Spitzley,nathan,design principles signal detection modern job application systems identifying fabricated,jmis,458
459,hockhai teo andbernard c y tan andkwokkee wei,organizational transformation using electronic data interchange t case tradenet singapore,,13,4,,,article,,,,j mana info syst,Hock-Hai Teo and Bernard C Y Tan and Kwok-Kee Wei and Kwok-Kef Wei,hockhai,organizational transformation using electronic data interchange t case tradenet singapore,jmis,459
461,ruth c krng andvikram sethi andruth c king,impact socialization role adjustment information systems professionals,,14,4,,,article,,,,j mana info syst,Ruth C Krng and Vikram Sethi and Ruth C King,ruth,impact socialization role adjustment information systems professionals,jmis,461
462,charles a snyder andjames f cox,dynamic systems development life cycle approach project management information system,,2,1,,,article,,,,j mana info syst,Charles A Snyder and James F Cox,charles,dynamic systems development life cycle approach project management information system,jmis,462
463,levent orman andbertrand russell,fighting information pollution decision support systems,,1,2,,,article,,,,j mana info syst,Levent Orman and Bertrand Russell,levent,fighting information pollution decision support systems,jmis,463
464,eric k clemons andm rajiv androbert j dewan,"special section economics, electronic commerce, competitive strategy",,18,2,,,article,,,,j mana info syst,Eric K Clemons and M. Rajiv and Robert J Dewan and Kauffman,eric,"special section economics, electronic commerce, competitive strategy",jmis,464
465,alexander,effect mechanisms perceptual congruence between information systems professionals users satisfaction service,,29,4,,102753/mis0742_1222290402,article,,,,j mana info syst,Alexander Benlian,alexander,effect mechanisms perceptual congruence between information systems professionals users satisfaction,jmis,465
466,bay,contingency model dss development methodology bay arinze,,8,1,,,article,,,,j mana info syst,Bay Aremze,bay,contingency model dss development methodology bay arinze,jmis,466
467,hugh j watson andhouston h carr andc herman,organizing decision support system support end user services alternative,,4,1,,,article,,,,j mana info syst,Hugh J Watson and Houston H Carr and C. Herman and Mary Virginia Terry and Watson,hugh,organizing decision support system support end user services alternative,jmis,467
469,sarma,comparison ofthe structural contingency risk based perspectives coordination software development projects sarma r nidumolu,,13,2,,,article,,,,j mana info syst,Sarma R Nidumolu,sarma,comparison ofthe structural contingency risk based perspectives coordination software development,jmis,469
471,huimln,exploring attribute correspondences across heterogeneous databases mutual information huimin zhao ehsan s soofi,,22,4,,,article,,,,j mana info syst,Huimln Zhao,huimln,exploring attribute correspondences across heterogeneous databases mutual information huimin zhao,jmis,471
472,carlee,"harnessing power cloud revenue, fairness, cloud neutrality carlee joe wong soumya sen",,35,3,,101080/0742122220181481639,article,,,,j mana info syst,Carlee Joe-Wong,carlee,"harnessing power cloud revenue, fairness, cloud neutrality carlee joe wong",jmis,472
